filename,tsne_dim1,tsne_dim2
DB0-m2_o5_o9_f0_nbo.sym.4_repeat,36.173058,-32.03541
DB0-m2_o5_o9_f0_nbo.sym.40_repeat,37.491615,-35.55187
DB0-m2_o5_o9_f0_nbo.sym.42_repeat,36.0287,-34.283913
DB0-m2_o5_o9_f0_nbo.sym.43_repeat,36.25355,-34.408997
DB0-m2_o5_o9_f0_nbo.sym.44_repeat,38.404564,-37.12312
DB0-m2_o5_o9_f0_nbo.sym.45_repeat,36.90059,-32.8348
DB0-m2_o5_o9_f0_nbo.sym.46_repeat,35.825356,-32.676357
DB0-m2_o5_o9_f0_nbo.sym.47_repeat,37.27922,-38.22399
DB0-m2_o5_o9_f0_nbo.sym.48_repeat,36.06354,-33.818443
DB0-m2_o5_o9_f0_nbo.sym.49_repeat,37.25131,-35.110313
DB0-m2_o5_o9_f0_nbo.sym.5_repeat,38.202026,-34.19148
DB0-m2_o5_o9_f0_nbo.sym.50_repeat,36.82434,-34.09536
DB0-m2_o5_o9_f0_nbo.sym.51_repeat,38.274548,-34.193153
DB0-m2_o5_o9_f0_nbo.sym.52_repeat,35.60686,-33.061714
DB0-m2_o5_o9_f0_nbo.sym.53_repeat,38.903233,-41.270687
DB0-m2_o5_o9_f0_nbo.sym.54_repeat,37.48763,-31.398542
DB0-m2_o5_o9_f0_nbo.sym.55_repeat,38.233982,-31.35648
DB0-m2_o5_o9_f0_nbo.sym.56_repeat,37.885464,-34.39279
DB0-m2_o5_o9_f0_nbo.sym.57_repeat,36.15448,-32.909817
DB0-m2_o5_o9_f0_nbo.sym.58_repeat,36.723103,-32.877407
DB0-m2_o5_o9_f0_nbo.sym.59_repeat,37.842834,-33.177383
DB0-m2_o5_o9_f0_nbo.sym.60_repeat,38.219364,-35.65295
DB0-m2_o5_o9_f0_nbo.sym.62_repeat,36.97779,-37.990875
DB0-m2_o5_o9_f0_nbo.sym.63_repeat,38.874622,-41.102734
DB0-m2_o5_o9_f0_nbo.sym.66_repeat,36.97951,-32.837345
DB0-m2_o5_o9_f0_nbo.sym.67_repeat,38.42659,-39.287094
DB0-m2_o5_o9_f0_nbo.sym.68_repeat,36.2208,-33.77201
DB0-m2_o5_o9_f0_nbo.sym.69_repeat,39.284225,-29.056974
DB0-m2_o5_o9_f0_nbo.sym.7_repeat,38.71345,-37.89538
DB0-m2_o5_o9_f0_nbo.sym.70_repeat,39.282425,-29.064196
DB0-m2_o5_o9_f0_nbo.sym.71_repeat,36.2327,-33.918884
DB0-m2_o5_o9_f0_nbo.sym.72_repeat,36.276897,-33.877438
DB0-m2_o5_o9_f0_nbo.sym.73_repeat,38.87746,-33.33813
DB0-m2_o5_o9_f0_nbo.sym.74_repeat,36.67156,-34.08692
DB0-m2_o5_o9_f0_nbo.sym.75_repeat,37.55528,-35.49822
DB0-m2_o5_o9_f0_nbo.sym.76_repeat,37.08271,-35.26351
DB0-m2_o5_o9_f0_nbo.sym.77_repeat,37.58501,-35.607925
DB0-m2_o5_o9_f0_nbo.sym.78_repeat,36.89687,-31.610716
DB0-m2_o5_o9_f0_nbo.sym.79_repeat,38.264732,-33.142937
DB0-m2_o5_o9_f0_nbo.sym.8_repeat,38.761066,-29.360205
DB0-m2_o5_o9_f0_nbo.sym.81_repeat,38.87367,-34.653282
DB0-m2_o5_o9_f0_nbo.sym.82_repeat,39.91092,-36.780853
DB0-m2_o5_o9_f0_nbo.sym.85_repeat,36.811134,-34.303513
DB0-m2_o5_o9_f0_nbo.sym.86_repeat,38.58976,-38.18738
DB0-m2_o5_o9_f0_nbo.sym.87_repeat,38.01677,-35.0474
DB0-m2_o5_o9_f0_nbo.sym.88_repeat,36.33568,-33.98696
DB0-m2_o5_o9_f0_nbo.sym.89_repeat,39.88974,-39.5192
DB0-m2_o5_o9_f0_nbo.sym.9_repeat,37.00622,-30.669155
DB0-m2_o5_o9_f0_nbo.sym.90_repeat,36.503483,-37.09709
DB0-m2_o5_o9_f0_nbo.sym.91_repeat,36.534634,-37.141132
DB0-m2_o5_o9_f0_nbo.sym.92_repeat,37.09711,-34.4634
DB0-m2_o5_o9_f0_nbo.sym.94_repeat,37.40818,-31.786985
DB0-m2_o5_o9_f0_nbo.sym.95_repeat,37.419678,-31.690557
DB0-m2_o5_o9_f0_nbo.sym.96_repeat,37.41179,-31.561275
DB0-m2_o5_o9_f0_nbo.sym.97_repeat,38.833706,-32.935265
DB0-m2_o5_o9_f0_nbo.sym.99_repeat,39.44147,-39.830994
DB0-m2_o58_lwg_repeat,-4.6915436,67.81233
DB0-m2_o58_mco_repeat,-13.903966,57.004345
DB0-m2_o58_o1_moc_repeat,-11.491443,50.146324
DB0-m2_o58_o1_tfz_repeat,-8.151304,59.87049
DB0-m2_o58_o11_tfo_repeat,-10.212857,50.538876
DB0-m2_o58_o12_tfz_repeat,-8.446647,60.04683
DB0-m2_o58_o13_tfz_repeat,-8.552991,59.264896
DB0-m2_o58_o14_tfo_repeat,-11.839762,50.35404
DB0-m2_o58_o14_tfz_repeat,-7.3233604,59.6542
DB0-m2_o58_o15_tfo_repeat,-12.087198,50.347424
DB0-m2_o58_o15_tfz_repeat,-6.93004,59.64858
DB0-m2_o58_o16_fry_repeat,-50.449043,-36.881958
DB0-m2_o58_o16_tfo_repeat,-12.078608,51.35661
DB0-m2_o58_o16_tfz_repeat,-8.6244335,59.02586
DB0-m2_o58_o17_tfz_repeat,-8.789065,58.96319
DB0-m2_o58_o18_tfc_repeat,-13.297042,54.00682
DB0-m2_o58_o18_tfz_repeat,-8.806765,58.916744
DB0-m2_o58_o19_fry_repeat,89.82134,-53.53355
DB0-m2_o58_o19_tfo_repeat,-9.393655,50.813763
DB0-m2_o58_o19_zul_repeat,-14.794476,37.23058
DB0-m2_o58_o2_moc_repeat,-11.975307,51.76197
DB0-m2_o58_o2_tfz_repeat,-8.7252,59.11513
DB0-m2_o58_o20_fry_repeat,-24.240042,7.3428507
DB0-m2_o58_o20_moc_repeat,-9.508921,51.095818
DB0-m2_o58_o20_tfz_repeat,-9.125901,60.829483
DB0-m2_o58_o21_moc_repeat,-9.580727,51.07867
DB0-m2_o58_o21_tfo_repeat,-9.494338,51.50984
DB0-m2_o58_o21_tfz_repeat,-9.097499,60.738064
DB0-m2_o58_o22_tfo_repeat,70.61338,-37.07616
DB0-m2_o58_o23_moc_repeat,-11.9553795,52.312668
DB0-m2_o58_o23_sto_repeat,-72.26032,-49.294456
DB0-m2_o58_o23_tfz_repeat,-9.0722885,58.175682
DB0-m2_o58_o24_moc_repeat,-12.156476,49.58266
DB0-m2_o58_o24_tfz_repeat,-7.0242786,58.897087
DB0-m2_o58_o25_moc_repeat,-10.987562,51.85971
DB0-m2_o58_o25_tfc_repeat,-13.325242,53.930256
DB0-m2_o58_o25_tfz_repeat,-8.912926,59.86492
DB0-m2_o58_o26_tfc_repeat,-13.649803,54.305153
DB0-m2_o58_o26_tfo_repeat,-12.297874,53.68228
DB0-m2_o58_o27_fry_repeat,-51.530758,40.7474
DB0-m2_o58_o27_tfc_repeat,-13.499791,54.847923
DB0-m2_o58_o27_tfd_repeat,-89.4776,-40.60798
DB0-m2_o58_o28_fry_repeat,-81.397995,19.97032
DB0-m2_o58_o28_tfc_repeat,-13.407486,55.620033
DB0-m2_o58_o28_tfo_repeat,-12.701582,55.736336
DB0-m2_o58_o29_tfc_repeat,-13.479918,55.82828
DB0-m2_o58_o29_tfo_repeat,-13.718901,56.393288
DB0-m2_o58_o3_fry_repeat,-96.5308,18.03134
DB0-m2_o58_o3_moc_repeat,-12.169765,53.47644
DB0-m2_o58_o3_sto_repeat,-72.26038,-49.3031
DB0-m2_o58_o4_moc_repeat,-11.738155,50.133816
DB0-m2_o58_o4_tfz_repeat,-7.5408497,59.721977
DB0-m2_o58_o58_pto.sym.10_repeat,-33.112255,-65.6049
DB0-m2_o58_o58_pto.sym.11_repeat,-33.675716,-63.536087
DB0-m2_o58_o58_pto.sym.14_repeat,-33.42323,-67.412704
DB0-m2_o58_o58_pto.sym.15_repeat,-33.61692,-67.169716
DB0-m2_o58_o58_pto.sym.16_repeat,-33.568264,-67.24166
DB0-m2_o58_o58_pto.sym.17_repeat,-19.667051,25.48736
DB0-m2_o58_o58_pto.sym.18_repeat,-32.975555,-65.38046
DB0-m2_o58_o58_pto.sym.19_repeat,-33.110847,-65.42786
DB0-m2_o58_o58_pto.sym.21_repeat,-34.156536,-66.034485
DB0-m2_o58_o58_pto.sym.25_repeat,-33.285915,-63.74165
DB0-m2_o58_o58_pto.sym.28_repeat,-33.161274,-63.57007
DB0-m2_o58_o58_pto.sym.3_repeat,-34.18419,-65.17518
DB0-m2_o58_o58_pto.sym.30_repeat,-21.889706,-65.082954
DB0-m2_o58_o58_pto.sym.37_repeat,-7.2669086,8.945714
DB0-m2_o58_o58_pto.sym.4_repeat,-28.264256,-34.611565
DB0-m2_o58_o58_pto.sym.40_repeat,-33.79991,-64.06637
DB0-m2_o58_o58_pto.sym.45_repeat,-32.76676,-64.52676
DB0-m2_o58_o58_pto.sym.5_repeat,-28.29225,-34.638046
DB0-m2_o58_o58_pto.sym.51_repeat,-35.58764,-63.976517
DB0-m2_o58_o58_pto.sym.52_repeat,-35.314037,-65.004074
DB0-m2_o58_o58_pto.sym.6_repeat,-26.304512,37.799545
DB0-m2_o58_o58_pto.sym.9_repeat,-33.96683,-66.262955
DB0-m2_o58_o6_moc_repeat,-9.782888,51.288315
DB0-m2_o58_o6_tfc_repeat,-13.392224,54.06373
DB0-m2_o58_o6_tfz_repeat,-9.139107,60.63068
DB0-m2_o58_o7_tfc_repeat,-13.390955,54.134666
DB0-m2_o58_o7_tfo_repeat,-12.18262,53.7337
DB0-m2_o58_o8_fry_repeat,-51.288017,40.697773
DB0-m2_o58_o8_jeb_repeat,-12.02372,55.772736
DB0-m2_o58_o8_tfz_repeat,-8.790109,59.220203
DB0-m2_o58_o9_moc_repeat,-12.1419735,50.219456
DB0-m2_o58_o9_tfz_repeat,-6.759187,59.651882
DB0-m2_o58_zyl_repeat,-13.5651655,56.286278
DB0-m2_o59_fog_repeat,-14.10857,57.129444
DB0-m2_o59_nox_repeat,-4.7871037,67.738594
DB0-m2_o59_o59_pto.sym.10_repeat,-28.061754,45.525215
DB0-m2_o59_o59_pto.sym.102_repeat,-28.418844,58.215023
DB0-m2_o59_o59_pto.sym.106_repeat,-30.350739,57.808464
DB0-m2_o59_o59_pto.sym.108_repeat,-27.091244,59.05668
DB0-m2_o59_o59_pto.sym.11_repeat,-27.935112,45.380768
DB0-m2_o59_o59_pto.sym.113_repeat,-28.895159,57.358185
DB0-m2_o59_o59_pto.sym.114_repeat,-26.22453,59.195454
DB0-m2_o59_o59_pto.sym.116_repeat,-27.510395,57.600285
DB0-m2_o59_o59_pto.sym.118_repeat,-29.583384,57.516495
DB0-m2_o59_o59_pto.sym.119_repeat,-29.8573,57.55074
DB0-m2_o59_o59_pto.sym.12_repeat,-27.629677,44.99592
DB0-m2_o59_o59_pto.sym.120_repeat,-28.408112,59.833115
DB0-m2_o59_o59_pto.sym.121_repeat,-28.98172,59.53839
DB0-m2_o59_o59_pto.sym.122_repeat,-24.654072,58.90905
DB0-m2_o59_o59_pto.sym.125_repeat,-27.22431,58.982143
DB0-m2_o59_o59_pto.sym.126_repeat,-28.072866,58.783203
DB0-m2_o59_o59_pto.sym.127_repeat,-30.031237,56.39889
DB0-m2_o59_o59_pto.sym.129_repeat,-29.95339,56.459515
DB0-m2_o59_o59_pto.sym.13_repeat,-24.817186,57.886078
DB0-m2_o59_o59_pto.sym.132_repeat,-29.175667,58.85849
DB0-m2_o59_o59_pto.sym.135_repeat,-28.120646,57.467136
DB0-m2_o59_o59_pto.sym.137_repeat,-30.061256,57.281376
DB0-m2_o59_o59_pto.sym.138_repeat,-27.291986,60.239353
DB0-m2_o59_o59_pto.sym.14_repeat,-26.457195,59.45189
DB0-m2_o59_o59_pto.sym.140_repeat,-28.405369,60.212605
DB0-m2_o59_o59_pto.sym.141_repeat,-31.216715,59.311367
DB0-m2_o59_o59_pto.sym.142_repeat,-26.4545,59.433872
DB0-m2_o59_o59_pto.sym.145_repeat,-27.70023,57.444412
DB0-m2_o59_o59_pto.sym.146_repeat,-24.735235,58.76526
DB0-m2_o59_o59_pto.sym.147_repeat,-28.87514,56.401318
DB0-m2_o59_o59_pto.sym.149_repeat,-27.832428,57.697212
DB0-m2_o59_o59_pto.sym.15_repeat,-28.66165,58.35421
DB0-m2_o59_o59_pto.sym.151_repeat,-29.017754,59.384586
DB0-m2_o59_o59_pto.sym.152_repeat,-30.115963,58.323975
DB0-m2_o59_o59_pto.sym.153_repeat,-26.814568,59.832947
DB0-m2_o59_o59_pto.sym.154_repeat,-29.24379,59.205605
DB0-m2_o59_o59_pto.sym.155_repeat,-24.655464,58.72823
DB0-m2_o59_o59_pto.sym.156_repeat,-26.29256,59.48741
DB0-m2_o59_o59_pto.sym.16_repeat,-27.525682,59.744984
DB0-m2_o59_o59_pto.sym.160_repeat,-29.908926,59.85005
DB0-m2_o59_o59_pto.sym.161_repeat,-30.801401,59.488544
DB0-m2_o59_o59_pto.sym.162_repeat,-26.463572,59.860878
DB0-m2_o59_o59_pto.sym.163_repeat,-30.540413,58.64988
DB0-m2_o59_o59_pto.sym.164_repeat,-28.75733,58.41859
DB0-m2_o59_o59_pto.sym.165_repeat,-26.729277,59.216858
DB0-m2_o59_o59_pto.sym.168_repeat,-28.597887,58.97506
DB0-m2_o59_o59_pto.sym.17_repeat,-27.632578,58.920692
DB0-m2_o59_o59_pto.sym.170_repeat,-26.481531,57.88638
DB0-m2_o59_o59_pto.sym.171_repeat,-26.13893,58.570923
DB0-m2_o59_o59_pto.sym.172_repeat,-26.281197,58.343655
DB0-m2_o59_o59_pto.sym.173_repeat,-26.207565,59.32288
DB0-m2_o59_o59_pto.sym.174_repeat,-28.401442,56.57027
DB0-m2_o59_o59_pto.sym.175_repeat,-28.88788,56.74211
DB0-m2_o59_o59_pto.sym.176_repeat,-31.476612,57.11354
DB0-m2_o59_o59_pto.sym.179_repeat,-27.43522,58.867332
DB0-m2_o59_o59_pto.sym.18_repeat,-28.80671,56.070496
DB0-m2_o59_o59_pto.sym.180_repeat,-28.226336,58.790947
DB0-m2_o59_o59_pto.sym.19_repeat,-24.688187,58.765427
DB0-m2_o59_o59_pto.sym.20_repeat,-28.612076,56.217285
DB0-m2_o59_o59_pto.sym.21_repeat,-24.889463,57.683937
DB0-m2_o59_o59_pto.sym.22_repeat,-29.836637,59.824703
DB0-m2_o59_o59_pto.sym.23_repeat,-28.048914,60.049477
DB0-m2_o59_o59_pto.sym.25_repeat,-26.461048,59.38549
DB0-m2_o59_o59_pto.sym.26_repeat,-30.930416,59.182335
DB0-m2_o59_o59_pto.sym.27_repeat,-30.78726,59.117744
DB0-m2_o59_o59_pto.sym.28_repeat,-28.740126,58.860245
DB0-m2_o59_o59_pto.sym.29_repeat,-26.878172,55.99153
DB0-m2_o59_o59_pto.sym.30_repeat,-26.86871,55.956436
DB0-m2_o59_o59_pto.sym.31_repeat,-26.180515,59.50489
DB0-m2_o59_o59_pto.sym.33_repeat,-26.745678,57.138096
DB0-m2_o59_o59_pto.sym.34_repeat,-27.003983,41.466934
DB0-m2_o59_o59_pto.sym.35_repeat,-21.525438,22.95826
DB0-m2_o59_o59_pto.sym.36_repeat,-26.828093,57.36681
DB0-m2_o59_o59_pto.sym.37_repeat,-31.55155,56.55754
DB0-m2_o59_o59_pto.sym.38_repeat,-24.724155,58.50112
DB0-m2_o59_o59_pto.sym.4_repeat,-32.050518,57.471443
DB0-m2_o59_o59_pto.sym.40_repeat,-28.787569,56.24596
DB0-m2_o59_o59_pto.sym.41_repeat,-28.145496,57.722744
DB0-m2_o59_o59_pto.sym.42_repeat,-31.92997,57.369896
DB0-m2_o59_o59_pto.sym.43_repeat,-31.857574,57.349033
DB0-m2_o59_o59_pto.sym.47_repeat,-30.153217,58.62185
DB0-m2_o59_o59_pto.sym.49_repeat,-27.753332,57.88306
DB0-m2_o59_o59_pto.sym.5_repeat,-31.945093,57.511642
DB0-m2_o59_o59_pto.sym.50_repeat,-26.768652,59.095207
DB0-m2_o59_o59_pto.sym.51_repeat,-27.11094,59.009903
DB0-m2_o59_o59_pto.sym.52_repeat,-26.593023,59.30445
DB0-m2_o59_o59_pto.sym.53_repeat,-28.936808,56.411995
DB0-m2_o59_o59_pto.sym.54_repeat,-27.283972,57.971138
DB0-m2_o59_o59_pto.sym.56_repeat,-25.160847,57.504974
DB0-m2_o59_o59_pto.sym.59_repeat,-26.429989,59.822334
DB0-m2_o59_o59_pto.sym.6_repeat,-30.242256,58.16759
DB0-m2_o59_o59_pto.sym.60_repeat,-27.1191,59.07154
DB0-m2_o59_o59_pto.sym.61_repeat,-31.359491,57.306416
DB0-m2_o59_o59_pto.sym.62_repeat,-27.232296,58.896896
DB0-m2_o59_o59_pto.sym.64_repeat,-28.910027,60.680744
DB0-m2_o59_o59_pto.sym.65_repeat,-29.572783,59.78992
DB0-m2_o59_o59_pto.sym.66_repeat,-26.349096,59.824028
DB0-m2_o59_o59_pto.sym.67_repeat,-30.22978,58.34448
DB0-m2_o59_o59_pto.sym.68_repeat,-26.726196,59.812756
DB0-m2_o59_o59_pto.sym.72_repeat,-29.865084,57.5945
DB0-m2_o59_o59_pto.sym.74_repeat,-29.106558,58.782562
DB0-m2_o59_o59_pto.sym.77_repeat,-24.741974,58.861763
DB0-m2_o59_o59_pto.sym.78_repeat,-26.958164,56.02602
DB0-m2_o59_o59_pto.sym.79_repeat,-26.973639,56.081642
DB0-m2_o59_o59_pto.sym.8_repeat,-26.365154,59.804024
DB0-m2_o59_o59_pto.sym.80_repeat,-24.716267,58.312202
DB0-m2_o59_o59_pto.sym.81_repeat,-26.723377,59.238586
DB0-m2_o59_o59_pto.sym.83_repeat,-26.373203,59.809128
DB0-m2_o59_o59_pto.sym.84_repeat,-30.058949,59.826195
DB0-m2_o59_o59_pto.sym.85_repeat,-29.16921,59.993366
DB0-m2_o59_o59_pto.sym.86_repeat,-30.649973,59.544304
DB0-m2_o59_o59_pto.sym.87_repeat,-26.561987,59.895355
DB0-m2_o59_o59_pto.sym.88_repeat,-30.79028,59.14985
DB0-m2_o59_o59_pto.sym.89_repeat,-26.133831,59.235565
DB0-m2_o59_o59_pto.sym.9_repeat,-29.393,59.046364
DB0-m2_o59_o59_pto.sym.92_repeat,-30.19483,59.76054
DB0-m2_o59_o59_pto.sym.93_repeat,-24.720974,58.903027
DB0-m2_o59_o59_pto.sym.95_repeat,-30.040909,58.59965
DB0-m2_o59_o59_pto.sym.97_repeat,-29.254608,58.946804
DB0-m2_o59_tfj_0.416666666667_CN_repeat,-11.489667,56.79214
DB0-m2_o6_npo_repeat,-12.766331,14.235209
DB0-m2_o6_o11_f0_nbo.sym.10_repeat,-17.218214,13.573286
DB0-m2_o6_o11_f0_nbo.sym.100_repeat,-21.273533,7.863482
DB0-m2_o6_o11_f0_nbo.sym.101_repeat,-21.184736,8.240913
DB0-m2_o6_o11_f0_nbo.sym.102_repeat,-21.392563,-9.10405
DB0-m2_o6_o11_f0_nbo.sym.103_repeat,-19.92877,-11.419758
DB0-m2_o6_o11_f0_nbo.sym.104_repeat,-19.383053,-7.7405944
DB0-m2_o6_o11_f0_nbo.sym.105_repeat,-22.237307,9.718982
DB0-m2_o6_o11_f0_nbo.sym.106_repeat,-24.645166,3.683612
DB0-m2_o6_o11_f0_nbo.sym.107_repeat,-26.591393,-5.272184
DB0-m2_o6_o11_f0_nbo.sym.108_repeat,-24.981915,3.212021
DB0-m2_o6_o11_f0_nbo.sym.109_repeat,-19.900839,8.601834
DB0-m2_o6_o11_f0_nbo.sym.11_repeat,-17.210073,13.716642
DB0-m2_o6_o11_f0_nbo.sym.111_repeat,-25.202843,1.4349432
DB0-m2_o6_o11_f0_nbo.sym.112_repeat,-20.675598,10.288296
DB0-m2_o6_o11_f0_nbo.sym.113_repeat,-17.70411,2.459294
DB0-m2_o6_o11_f0_nbo.sym.114_repeat,-33.28891,6.5790567
DB0-m2_o6_o11_f0_nbo.sym.115_repeat,-33.264908,6.5915923
DB0-m2_o6_o11_f0_nbo.sym.116_repeat,-33.237564,6.599887
DB0-m2_o6_o11_f0_nbo.sym.117_repeat,-18.37027,-6.063061
DB0-m2_o6_o11_f0_nbo.sym.118_repeat,-21.69983,-6.3144155
DB0-m2_o6_o11_f0_nbo.sym.119_repeat,-16.96022,-1.3599142
DB0-m2_o6_o11_f0_nbo.sym.12_repeat,-25.072285,1.4429137
DB0-m2_o6_o11_f0_nbo.sym.120_repeat,-17.490618,-1.2607576
DB0-m2_o6_o11_f0_nbo.sym.121_repeat,-20.690228,0.7096853
DB0-m2_o6_o11_f0_nbo.sym.123_repeat,-24.258764,5.8849945
DB0-m2_o6_o11_f0_nbo.sym.124_repeat,-24.806786,4.7463813
DB0-m2_o6_o11_f0_nbo.sym.126_repeat,-29.575453,-5.5840645
DB0-m2_o6_o11_f0_nbo.sym.127_repeat,-29.350931,0.654052
DB0-m2_o6_o11_f0_nbo.sym.128_repeat,-20.405935,10.472711
DB0-m2_o6_o11_f0_nbo.sym.129_repeat,-19.0726,9.492805
DB0-m2_o6_o11_f0_nbo.sym.13_repeat,-24.694012,2.2426503
DB0-m2_o6_o11_f0_nbo.sym.130_repeat,-18.208075,7.906938
DB0-m2_o6_o11_f0_nbo.sym.131_repeat,-19.390257,9.713915
DB0-m2_o6_o11_f0_nbo.sym.132_repeat,-21.608274,-9.502853
DB0-m2_o6_o11_f0_nbo.sym.133_repeat,-22.786612,9.728073
DB0-m2_o6_o11_f0_nbo.sym.134_repeat,-21.00574,-9.65165
DB0-m2_o6_o11_f0_nbo.sym.135_repeat,-19.903143,-8.710412
DB0-m2_o6_o11_f0_nbo.sym.137_repeat,-22.616066,9.733924
DB0-m2_o6_o11_f0_nbo.sym.138_repeat,-22.508871,6.1328864
DB0-m2_o6_o11_f0_nbo.sym.14_repeat,-19.81376,8.680053
DB0-m2_o6_o11_f0_nbo.sym.141_repeat,-28.760166,-5.2243614
DB0-m2_o6_o11_f0_nbo.sym.143_repeat,-26.432434,2.583303
DB0-m2_o6_o11_f0_nbo.sym.144_repeat,-24.608492,3.5874555
DB0-m2_o6_o11_f0_nbo.sym.145_repeat,-20.600037,10.066173
DB0-m2_o6_o11_f0_nbo.sym.146_repeat,-19.844877,9.103316
DB0-m2_o6_o11_f0_nbo.sym.147_repeat,-19.476107,2.246485
DB0-m2_o6_o11_f0_nbo.sym.148_repeat,-28.109306,-1.8788241
DB0-m2_o6_o11_f0_nbo.sym.149_repeat,-30.916338,-10.837545
DB0-m2_o6_o11_f0_nbo.sym.15_repeat,-20.696861,10.662831
DB0-m2_o6_o11_f0_nbo.sym.150_repeat,-20.342518,8.740935
DB0-m2_o6_o11_f0_nbo.sym.152_repeat,-16.648026,10.0638
DB0-m2_o6_o11_f0_nbo.sym.153_repeat,-16.925472,10.041543
DB0-m2_o6_o11_f0_nbo.sym.154_repeat,-19.05519,9.5481415
DB0-m2_o6_o11_f0_nbo.sym.155_repeat,-16.524845,10.067903
DB0-m2_o6_o11_f0_nbo.sym.156_repeat,-17.155642,2.2741506
DB0-m2_o6_o11_f0_nbo.sym.157_repeat,-19.796112,9.878725
DB0-m2_o6_o11_f0_nbo.sym.158_repeat,-17.474123,2.266716
DB0-m2_o6_o11_f0_nbo.sym.159_repeat,-21.08714,9.78948
DB0-m2_o6_o11_f0_nbo.sym.16_repeat,-19.357775,9.071699
DB0-m2_o6_o11_f0_nbo.sym.160_repeat,-20.722021,1.878021
DB0-m2_o6_o11_f0_nbo.sym.162_repeat,-21.168772,10.023801
DB0-m2_o6_o11_f0_nbo.sym.17_repeat,-17.718508,9.620812
DB0-m2_o6_o11_f0_nbo.sym.18_repeat,-26.70549,1.054319
DB0-m2_o6_o11_f0_nbo.sym.19_repeat,-25.375341,3.2513626
DB0-m2_o6_o11_f0_nbo.sym.2_repeat,-19.762045,8.679362
DB0-m2_o6_o11_f0_nbo.sym.20_repeat,-25.72394,2.8876746
DB0-m2_o6_o11_f0_nbo.sym.21_repeat,-20.01689,8.483626
DB0-m2_o6_o11_f0_nbo.sym.22_repeat,-25.549076,2.9500535
DB0-m2_o6_o11_f0_nbo.sym.24_repeat,-28.939827,-1.2055733
DB0-m2_o6_o11_f0_nbo.sym.25_repeat,-16.81057,7.9135427
DB0-m2_o6_o11_f0_nbo.sym.26_repeat,-17.414742,8.220101
DB0-m2_o6_o11_f0_nbo.sym.27_repeat,-17.374136,8.157637
DB0-m2_o6_o11_f0_nbo.sym.28_repeat,-19.338558,10.130906
DB0-m2_o6_o11_f0_nbo.sym.29_repeat,-16.338642,4.293817
DB0-m2_o6_o11_f0_nbo.sym.3_repeat,-24.347795,1.8563538
DB0-m2_o6_o11_f0_nbo.sym.30_repeat,-15.719368,2.5410666
DB0-m2_o6_o11_f0_nbo.sym.31_repeat,-16.869778,4.4157186
DB0-m2_o6_o11_f0_nbo.sym.32_repeat,-19.203615,9.896737
DB0-m2_o6_o11_f0_nbo.sym.33_repeat,-19.069906,9.239322
DB0-m2_o6_o11_f0_nbo.sym.34_repeat,-18.549452,9.129507
DB0-m2_o6_o11_f0_nbo.sym.35_repeat,-20.948246,2.7259266
DB0-m2_o6_o11_f0_nbo.sym.36_repeat,-28.597479,-12.46725
DB0-m2_o6_o11_f0_nbo.sym.38_repeat,-21.725761,10.769371
DB0-m2_o6_o11_f0_nbo.sym.39_repeat,-19.431608,9.159239
DB0-m2_o6_o11_f0_nbo.sym.4_repeat,-20.034145,9.602714
DB0-m2_o6_o11_f0_nbo.sym.40_repeat,-17.7811,2.1964018
DB0-m2_o6_o11_f0_nbo.sym.41_repeat,-17.698557,0.6774504
DB0-m2_o6_o11_f0_nbo.sym.42_repeat,-17.707546,0.81094986
DB0-m2_o6_o11_f0_nbo.sym.43_repeat,-16.497711,3.0083983
DB0-m2_o6_o11_f0_nbo.sym.44_repeat,-19.776192,9.947997
DB0-m2_o6_o11_f0_nbo.sym.45_repeat,-18.579523,8.786098
DB0-m2_o6_o11_f0_nbo.sym.46_repeat,-16.543785,2.963701
DB0-m2_o6_o11_f0_nbo.sym.47_repeat,-21.2634,9.397082
DB0-m2_o6_o11_f0_nbo.sym.48_repeat,-24.710285,-0.7672373
DB0-m2_o6_o11_f0_nbo.sym.5_repeat,-23.261616,3.8297217
DB0-m2_o6_o11_f0_nbo.sym.50_repeat,-19.799463,8.661075
DB0-m2_o6_o11_f0_nbo.sym.51_repeat,-18.978846,2.3026083
DB0-m2_o6_o11_f0_nbo.sym.52_repeat,-21.021072,10.612812
DB0-m2_o6_o11_f0_nbo.sym.53_repeat,-19.182709,2.4231164
DB0-m2_o6_o11_f0_nbo.sym.54_repeat,-26.376612,1.8089228
DB0-m2_o6_o11_f0_nbo.sym.56_repeat,-26.205345,2.634854
DB0-m2_o6_o11_f0_nbo.sym.57_repeat,-24.522348,-0.82481086
DB0-m2_o6_o11_f0_nbo.sym.59_repeat,-23.752872,3.5935853
DB0-m2_o6_o11_f0_nbo.sym.6_repeat,-23.78385,-10.799473
DB0-m2_o6_o11_f0_nbo.sym.60_repeat,-20.18104,7.8795075
DB0-m2_o6_o11_f0_nbo.sym.61_repeat,-21.19289,-9.093176
DB0-m2_o6_o11_f0_nbo.sym.62_repeat,-26.860323,0.57338065
DB0-m2_o6_o11_f0_nbo.sym.63_repeat,-25.5156,3.3300576
DB0-m2_o6_o11_f0_nbo.sym.65_repeat,-20.231558,8.190761
DB0-m2_o6_o11_f0_nbo.sym.66_repeat,-24.189955,-11.006012
DB0-m2_o6_o11_f0_nbo.sym.67_repeat,-21.214973,10.64114
